,Date,SP500 - Price,SP500 - Log-Return,squared_log_ret
"7506-1",1979-12-03,105.83000199999999,-0.0031133756990602279,9.6931082434987626e-06
"7507-1",1979-12-04,106.790001,0.0090302465437606116,8.1545352641100477e-05
"7508-1",1979-12-05,107.25,0.0042982592604996483,1.8475032670470985e-05
"7509-1",1979-12-06,108,0.0069686693160937452,4.8562352037066463e-05
"7510-1",1979-12-07,107.519997,-0.0044543782511663466,1.984148560446376e-05
"7511-1",1979-12-10,107.66999800000001,0.0013941263792958125,1.9435883614484518e-06
"7512-1",1979-12-11,107.489998,-0.0016731738737592039,2.7995108118303803e-06
"7513-1",1979-12-12,107.519997,0.00027904749446339139,7.786750416629645e-08
"7514-1",1979-12-13,107.66999800000001,0.0013941263792958125,1.9435883614484518e-06
"7515-1",1979-12-14,108.91999800000001,0.011542674191108659,0.00013323332748208595
"7516-1",1979-12-17,109.33000199999999,0.0037572002961754336,1.4116554065580766e-05
"7517-1",1979-12-18,108.300003,-0.0094656680318578879,8.9598871289336379e-05
"7518-1",1979-12-19,108.199997,-0.00092384302182768607,8.5348592897971044e-07
"7519-1",1979-12-20,108.260002,0.00055442115692816429,3.0738281924956417e-07
"7520-1",1979-12-21,107.589996,-0.00620809041523529,3.8540386603736275e-05
"7521-1",1979-12-24,107.660004,0.00065048085917318588,4.2312534815068607e-07
"7522-1",1979-12-26,107.779999,0.0011139529403774162,1.2408911533754914e-06
"7523-1",1979-12-27,107.959999,0.0016686756599222363,2.7844784580169108e-06
"7524-1",1979-12-28,107.839996,-0.0011121688151058962,1.236919473294053e-06
"7525-1",1979-12-31,107.94000200000001,0.00092692564730079141,8.5919115562399113e-07
"7526-1",1980-01-02,105.760002,-0.020403140705191447,0.00041628815063584013
"7527-1",1980-01-03,105.220001,-0.0051189892075598209,2.6204050507113925e-05
"7528-1",1980-01-04,106.519997,0.012279326975448868,0.00015078187096998624
"7529-1",1980-01-07,106.80999799999999,0.0027188035947594003,7.3918929868766368e-06
"7530-1",1980-01-08,108.949997,0.019837497478295774,0.00039352630620139117
"7531-1",1980-01-09,109.050003,0.00091748630289245625,8.4178111599526798e-07
"7532-1",1980-01-10,109.889999,0.0076733362008694073,5.8880088451572949e-05
"7533-1",1980-01-11,109.91999800000001,0.00027295392016490894,7.4503842533391482e-08
"7534-1",1980-01-14,110.379997,0.004176120553530005,1.7439982877615756e-05
"7535-1",1980-01-15,111.139999,0.0068617280215965692,4.7083311442363567e-05
"7536-1",1980-01-16,111.050003,-0.00081008149882055847,6.5623203473136246e-07
"7537-1",1980-01-17,110.699997,-0.0031567647409742605,9.96516362985829e-06
"7538-1",1980-01-18,111.06999999999999,0.0033368205647086313,1.1134371481062429e-05
"7539-1",1980-01-21,112.099998,0.0092306790578726705,8.520543586944909e-05
"7540-1",1980-01-22,111.510002,-0.0052770213240194153,2.7846954054155621e-05
"7541-1",1980-01-23,113.44000200000001,0.017159789501400624,0.00029445837573237907
"7542-1",1980-01-24,113.699997,0.002289293956983407,5.2408668214807453e-06
"7543-1",1980-01-25,113.610001,-0.00079183498741031144,6.2700264728708812e-07
"7544-1",1980-01-28,114.849998,0.010855372337233327,0.00011783910857997053
"7545-1",1980-01-29,114.06999999999999,-0.0068146166812823594,4.6439000512811799e-05
"7546-1",1980-01-30,115.199997,0.0098574271803171243,9.7168870615254818e-05
"7547-1",1980-01-31,114.160004,-0.0090687140130008004,8.2241573849597087e-05
"7548-1",1980-02-01,115.120003,0.0083740804317526951,7.01252230774634e-05
"7549-1",1980-02-04,114.370003,-0.006536255615095854,4.2722637465872083e-05
"7550-1",1980-02-05,114.660004,0.0025324293422057664,6.4131983732647306e-06
"7551-1",1980-02-06,115.720001,0.0092022263834978801,8.4680970413144476e-05
"7552-1",1980-02-07,116.279999,0.0048275783412607964,2.3305512641010342e-05
"7553-1",1980-02-08,117.949997,0.014259713328433676,0.00020333942420910903
"7554-1",1980-02-11,117.120003,-0.0070617045914227461,4.9867671736521092e-05
"7555-1",1980-02-12,117.900002,0.0066377486790987206,4.4059707526876808e-05
"7556-1",1980-02-13,118.44000200000001,0.0045696956127239119,2.088211799294817e-05
"7557-1",1980-02-14,116.720001,-0.014628607337535016,0.00021399615263578329
"7558-1",1980-02-15,115.410004,-0.011286872690687844,0.00012739349513579505
"7559-1",1980-02-19,114.599998,-0.0070432532627222599,4.9607416522847762e-05
"7560-1",1980-02-20,116.470001,0.016185950871830279,0.0002619850056253034
"7561-1",1980-02-21,115.279999,-0.010269794683727795,0.00010546868284592369
"7562-1",1980-02-22,115.040001,-0.0020840403513693317,4.3432241861356079e-06
"7563-1",1980-02-25,113.33000199999999,-0.014975968272930906,0.00022427962571183312
"7564-1",1980-02-26,113.980003,0.0057190863348255405,3.2707948505188234e-05
"7565-1",1980-02-27,112.379997,-0.014137061738350276,0.00019985651459392733
"7566-1",1980-02-28,112.349998,-0.00026697815908516276,7.1277337428502469e-08
"7567-1",1980-02-29,113.660004,0.011592590231829902,0.00013438814828311806
"7568-1",1980-03-03,112.5,-0.010258349417179957,0.00010523373276495637
"7569-1",1980-03-04,112.779999,0.0024857878677408962,6.179141323407831e-06
"7570-1",1980-03-05,111.129997,-0.014738349310071897,0.00021721894038569676
"7571-1",1980-03-06,108.650002,-0.022568935091974218,0.00050935683118574532
"7572-1",1980-03-07,106.900002,-0.016237888370095988,0.00026366901871969855
"7573-1",1980-03-10,106.510002,-0.0036549405074195462,1.3358590112776251e-05
"7574-1",1980-03-11,107.779999,0.011853206994537402,0.00014049851605535038
"7575-1",1980-03-12,106.870003,-0.008478932618897872,7.1892298355810322e-05
"7576-1",1980-03-13,105.620003,-0.011765394925795647,0.00013842451775993795
"7577-1",1980-03-14,105.43000000000001,-0.0018005500936393304,3.2419806397046016e-06
"7578-1",1980-03-17,102.260002,-0.030528616379015716,0.00093199641801710665
"7579-1",1980-03-18,104.099998,0.017833347198783933,0.00031802827231237473
"7580-1",1980-03-19,104.30999799999999,0.0020152591056357139,4.0612692628476573e-06
"7581-1",1980-03-20,103.120003,-0.01147382779101136,0.0001316487241777846
"7582-1",1980-03-21,102.30999799999999,-0.0078859873808339032,6.2188796970671567e-05
"7583-1",1980-03-24,99.279999000000004,-0.030063269518587177,0.00090380017414721289
"7584-1",1980-03-25,99.190002000000007,-0.00090690790260516962,8.2248194380770785e-07
"7585-1",1980-03-26,98.680000000000007,-0.0051549312600691621,2.6573316296038241e-05
"7586-1",1980-03-27,98.220000999999996,-0.0046724208688315727,2.1831516775492788e-05
"7587-1",1980-03-28,100.68000000000001,0.024737299474790753,0.00061193398530548287
"7588-1",1980-03-31,102.089996,0.013907567732693416,0.00019342044023945508
"7589-1",1980-04-01,102.18000000000001,0.00088122590284367419,7.7655909184264876e-07
"7590-1",1980-04-02,102.68000000000001,0.0048813921002874849,2.3827988836749063e-05
"7591-1",1980-04-03,102.150002,-0.0051750151602583117,2.6780781908903358e-05
"7592-1",1980-04-07,100.19000200000001,-0.019373937609437952,0.00037534945849439433
"7593-1",1980-04-08,101.199997,0.010030323975852795,0.00010060739906056742
"7594-1",1980-04-09,103.110001,0.018697662019136807,0.00034960256498187109
"7595-1",1980-04-10,104.08000199999999,0.0093634641920044004,8.7674461674948611e-05
"7596-1",1980-04-11,103.790001,-0.0027902168081999079,7.7853098367612814e-06
"7597-1",1980-04-14,102.839996,-0.0091952931097205592,8.4553415373674396e-05
"7598-1",1980-04-15,102.629997,-0.0020440850759131379,4.1782837975708188e-06
"7599-1",1980-04-16,101.540001,-0.010677439058819793,0.00011400770485481051
"7600-1",1980-04-17,101.050003,-0.0048373458296806504,2.3399914675928779e-05
"7601-1",1980-04-18,100.550003,-0.0049603274833396327,2.4604848741974495e-05
"7602-1",1980-04-21,99.800003000000004,-0.0074869326770254929,5.6054160910312116e-05
"7603-1",1980-04-22,103.43000000000001,0.035726842012174131,0.0012764072401628506
"7604-1",1980-04-23,103.730003,0.0028963429752622005,8.3888026303506967e-06
"7605-1",1980-04-24,104.400002,0.0064382962406517308,4.145165848239021e-05
"7606-1",1980-04-25,105.160004,0.0072533432933301611,5.2610988930897627e-05
"7607-1",1980-04-28,105.639999,0.0045540400638639511,2.073928090327798e-05
"7608-1",1980-04-29,105.860001,0.0020803979134598194,4.3280554783279701e-06
"7609-1",1980-04-30,106.290001,0.0040537410774330596,1.6432816722868143e-05
"7610-1",1980-05-01,105.459999,-0.0078394923336579936,6.1457640049482454e-05
"7611-1",1980-05-02,105.58000199999999,0.0011372537183964582,1.2933460200065707e-06
"7612-1",1980-05-05,106.379997,0.0075485827749304235,5.6981101909976296e-05
"7613-1",1980-05-06,106.25,-0.0012227533088555731,1.4951256543172526e-06
"7614-1",1980-05-07,107.18000000000001,0.0087148562621779391,7.5948719670422036e-05
"7615-1",1980-05-08,106.129997,-0.009844934560192975,9.6922736494482051e-05
"7616-1",1980-05-09,104.720001,-0.013374598355592404,0.00017887988117341506
"7617-1",1980-05-12,104.779999,0.00057277328534866001,3.2806923640909752e-07
"7618-1",1980-05-13,106.300003,0.014402409133647431,0.00020742938885297095
"7619-1",1980-05-14,106.849998,0.005160649477412349,2.6632303028716352e-05
"7620-1",1980-05-15,106.989998,0.0013093904098520071,1.7145032454124071e-06
"7621-1",1980-05-16,107.349998,0.0033591522369631477,1.128390375109452e-05
"7622-1",1980-05-19,107.66999800000001,0.0029764695582068512,8.8593710309320873e-06
"7623-1",1980-05-20,107.620003,-0.00046444331521655613,2.1570759304934533e-07
"7624-1",1980-05-21,107.720001,0.00092874528959274727,8.6256781294071599e-07
"7625-1",1980-05-22,109.010002,0.011904362260482415,0.00014171384082879799
"7626-1",1980-05-23,110.620003,0.014661292199193099,0.00021495348895012042
"7627-1",1980-05-27,111.400002,0.0070264137601041554,4.9370490328181015e-05
"7628-1",1980-05-28,112.05999799999999,0.0059070788430517496,3.4893580458029596e-05
"7629-1",1980-05-29,110.269997,-0.016102547724918814,0.00025929204323328809
"7630-1",1980-05-30,111.239998,0.0087581348219814004,7.6704925560003182e-05
"7631-1",1980-06-02,110.760002,-0.0043242950267980973,1.8699527478790757e-05
"7632-1",1980-06-03,110.510002,-0.0022596836612214233,5.1061702487910559e-06
"7633-1",1980-06-04,112.610001,0.01882449789053986,0.00035436172083093962
"7634-1",1980-06-05,112.779999,0.0015084789230757067,2.275508661363644e-06
"7635-1",1980-06-06,113.199997,0.0037171297550999682,1.3817053616249549e-05
"7636-1",1980-06-09,113.709999,0.0044951995750146523,2.020681921921191e-05
"7637-1",1980-06-10,114.660004,0.0083199235236550706,6.9221127439469005e-05
"7638-1",1980-06-11,116.019997,0.011791301814321642,0.00013903479847642486
"7639-1",1980-06-12,115.519997,-0.0043189150053200009,1.8653026823178264e-05
"7640-1",1980-06-13,115.80999799999999,0.002507250751633272,6.2863063315656076e-06
"7641-1",1980-06-16,116.089996,0.002414817967298255,5.8313458151864762e-06
"7642-1",1980-06-17,116.029999,-0.0005169481529252451,2.6723539281282257e-07
"7643-1",1980-06-18,116.260002,0.0019803097350328258,3.9216266466657808e-06
"7644-1",1980-06-19,114.660004,-0.013857817110040749,0.00019203909505533814
"7645-1",1980-06-20,114.05999799999999,-0.005246654172223586,2.7527380002911163e-05
"7646-1",1980-06-23,114.510002,0.0039375646972095169,1.5504415744710674e-05
"7647-1",1980-06-24,115.139999,0.0054865976716129694,3.0102754010148857e-05
"7648-1",1980-06-25,116.720001,0.013629142219458323,0.00018575351763822136
"7649-1",1980-06-26,116.19000200000001,-0.0045511133740872012,2.0712632943795389e-05
"7650-1",1980-06-27,116,-0.0016366083015908472,2.6784867328360774e-06
"7651-1",1980-06-30,114.239998,-0.015288710022093532,0.00023374465413966323
"7652-1",1980-07-01,114.93000000000001,0.0060217662963966134,3.6261669328418188e-05
"7653-1",1980-07-02,115.68000000000001,0.0065045110297869968,4.2308663736620701e-05
"7654-1",1980-07-03,117.459999,0.015270083170382698,0.0002331754400304049
"7655-1",1980-07-07,118.290001,0.0070414034306081064,4.9581362272579609e-05
"7656-1",1980-07-08,117.839996,-0.0038115068014024089,1.4527584097136823e-05
"7657-1",1980-07-09,117.980003,0.0011874057929244231,1.409932517070478e-06
"7658-1",1980-07-10,116.949997,-0.0087686766247676573,7.6889689749746714e-05
"7659-1",1980-07-11,117.839996,0.0075812708318432342,5.7475667425757004e-05
"7660-1",1980-07-14,120.010002,0.018247351098584552,0.00033296582211501485
"7661-1",1980-07-15,119.300003,-0.005933735058068379,3.5209211739349749e-05
"7662-1",1980-07-16,119.629997,0.0027622668549316387,7.6301181778539263e-06
"7663-1",1980-07-17,121.44000200000001,0.015016709010867046,0.00022550154951705555
"7664-1",1980-07-18,122.040001,0.0049285379261458928,2.4290486089458459e-05
"7665-1",1980-07-21,122.510002,0.0038438075887734513,1.4774856779512374e-05
"7666-1",1980-07-22,122.19000200000001,-0.0026154489348950705,6.8405731310437588e-06
"7667-1",1980-07-23,121.93000000000001,-0.0021301171242082972,4.5373989628454263e-06
"7668-1",1980-07-24,121.790001,-0.0011488512623003544,1.3198592228891177e-06
"7669-1",1980-07-25,120.779999,-0.0083275577096344477,6.9348217407292135e-05
"7670-1",1980-07-28,121.43000000000001,0.0053672644654882973,2.8807527842493378e-05
"7671-1",1980-07-29,122.400002,0.0079564213523672933,6.3304640736406195e-05
"7672-1",1980-07-30,122.230003,-0.0013898460850310101,1.9316721400760261e-06
"7673-1",1980-07-31,121.66999800000001,-0.0045920949716116155,2.1087336228300684e-05
"7674-1",1980-08-01,121.209999,-0.0037878751291753332,1.4347997994225048e-05
"7675-1",1980-08-04,120.980003,-0.0018993027560219033,3.6073509590323978e-06
"7676-1",1980-08-05,120.739998,-0.0019858106724939262,3.9434440269907791e-06
"7677-1",1980-08-06,121.550003,0.0066862686395721127,4.470618832052551e-05
"7678-1",1980-08-07,123.300003,0.01429470905786534,0.00020433870704901741
"7679-1",1980-08-08,123.610001,0.0025110214884938031,6.305228915677635e-06
"7680-1",1980-08-11,124.779999,0.0094207226788434184,8.8750015791674706e-05
"7681-1",1980-08-12,123.790001,-0.0079655890466199253,6.345060885963133e-05
"7682-1",1980-08-13,123.279999,-0.0041284067216711406,1.7043742059539456e-05
"7683-1",1980-08-14,125.25,0.015853557064729351,0.00025133527160462995
"7684-1",1980-08-15,125.720001,0.0037454799185772103,1.4028619820465146e-05
"7685-1",1980-08-18,123.389999,-0.018707157077493264,0.00034995772592200629
"7686-1",1980-08-19,122.599998,-0.0064230556171605002,4.1255643461137052e-05
"7687-1",1980-08-20,123.769997,0.0094979731245263821,9.0211493474225439e-05
"7688-1",1980-08-21,125.459999,0.01356199438450556,0.00018392769168536034
"7689-1",1980-08-22,126.019997,0.0044536260102345793,1.9834784639037978e-05
"7690-1",1980-08-25,125.160004,-0.0068476499483907105,4.6890309815695302e-05
"7691-1",1980-08-26,124.839996,-0.0025600653982076338,6.5539348431000104e-06
"7692-1",1980-08-27,123.519997,-0.010629823372664049,0.0001129931449340349
"7693-1",1980-08-28,122.08000199999999,-0.011726478070055002,0.00013751028792748088
"7694-1",1980-08-29,122.379997,0.0024543496017388478,6.0238319675556403e-06
"7695-1",1980-09-02,123.739998,0.011051640419335484,0.0001221387559582898
"7696-1",1980-09-03,126.120003,0.019051284523809109,0.00036295144200712846
"7697-1",1980-09-04,125.41999800000001,-0.0055657692952753024,3.0977787848229335e-05
"7698-1",1980-09-05,124.879997,-0.0043148369843404311,1.8617818201432027e-05
"7699-1",1980-09-08,123.30999799999999,-0.012651758520959788,0.00016006699367267861
"7700-1",1980-09-09,124.06999999999999,0.0061444287916261331,3.7754005175364184e-05
"7701-1",1980-09-10,124.80999799999999,0.0059466424512244487,3.5362556442704716e-05
"7702-1",1980-09-11,125.660004,0.0067873139007232908,4.6067629986951615e-05
"7703-1",1980-09-12,125.540001,-0.0009554379517542344,9.1286167965232674e-07
"7704-1",1980-09-15,125.66999800000001,0.0010349668573823578,1.0711563958799138e-06
"7705-1",1980-09-16,126.739998,0.008478320402677042,7.1881916850449794e-05
"7706-1",1980-09-17,128.86999499999999,0.016666377386476583,0.00027776813518845799
"7707-1",1980-09-18,128.39999399999999,-0.0036537609746218891,1.3349969259669896e-05
"7708-1",1980-09-19,129.25,0.006598168861650322,4.3535832326851906e-05
"7709-1",1980-09-22,130.39999399999999,0.0088580900917429872,7.8465760073435277e-05
"7710-1",1980-09-23,129.429993,-0.0074664631092238309,5.57480713614004e-05
"7711-1",1980-09-24,130.36999499999999,0.0072363829512473998,5.2365238217104026e-05
"7712-1",1980-09-25,128.720001,-0.01273701286937623,0.0001622314968346557
"7713-1",1980-09-26,126.349998,-0.018583692447771583,0.00034535362499336258
"7714-1",1980-09-29,123.540001,-0.022490819642859705,0.0005058369682076439
"7715-1",1980-09-30,125.459999,0.015421976335631804,0.00023783735409678737
"7716-1",1980-10-01,127.129997,0.013223186666209585,0.00017485266560942296
"7717-1",1980-10-02,128.08999600000001,0.0075229492508626095,5.6594765431054294e-05
"7718-1",1980-10-03,129.33000200000001,0.0096341822764678398,9.2817468136207048e-05
"7719-1",1980-10-06,131.729996,0.018387049985125081,0.00033808360715548825
"7720-1",1980-10-07,131,-0.0055570196754430867,3.088046767326159e-05
"7721-1",1980-10-08,131.64999399999999,0.0049495171657767401,2.4497720174318614e-05
"7722-1",1980-10-09,131.03999300000001,-0.0046442736809737539,2.1569278023785502e-05
"7723-1",1980-10-10,130.28999300000001,-0.0057398851974186371,3.2946282079545587e-05
"7724-1",1980-10-13,132.029999,0.013266480428537619,0.0001759995029607717
"7725-1",1980-10-14,132.020004,-7.570535800915934e-05,5.7313012312949866e-09
"7726-1",1980-10-15,133.699997,0.012645005110538676,0.00015989615424554925
"7727-1",1980-10-16,132.220001,-0.011131252201018071,0.00012390477556266965
"7728-1",1980-10-17,131.520004,-0.0053082477470898226,2.8177494144484176e-05
"7729-1",1980-10-20,132.61000100000001,0.0082535355089223827,6.812084839704266e-05
"7730-1",1980-10-21,131.83999600000001,-0.0058234614090615366,3.3912702782828978e-05
"7731-1",1980-10-22,131.91999799999999,0.00060662726928395472,3.6799664383890769e-07
"7732-1",1980-10-23,129.529999,-0.018283156268694256,0.00033427380314549407
"7733-1",1980-10-24,129.85000600000001,0.0024674774939734689,6.0884451832655907e-06
"7734-1",1980-10-27,127.879997,-0.015287683583771638,0.00023371326935752086
"7735-1",1980-10-28,128.050003,0.0013285353417353818,1.7650061542399476e-06
"7736-1",1980-10-29,127.910004,-0.0010939131905933763,1.1966460685541806e-06
"7737-1",1980-10-30,126.290001,-0.012746065306926901,0.00016246218080844557
"7738-1",1980-10-31,127.470001,0.0093001930634510899,8.649359101746377e-05
"7739-1",1980-11-03,129.03999300000001,0.012241328930393536,0.00014985013398208976
"7740-1",1980-11-05,131.33000200000001,0.017590875255674376,0.00030943889226069706
"7741-1",1980-11-06,128.91000399999999,-0.018598737341467775,0.00034591303069690779
"7742-1",1980-11-07,129.179993,0.0020922089319572734,4.3773382149617944e-06
"7743-1",1980-11-10,129.479996,0.0023196717488707108,5.3808770225089019e-06
"7744-1",1980-11-11,131.259995,0.01365365278799846,0.00018642223445521812
"7745-1",1980-11-12,134.58999600000001,0.025053039572494384,0.00062765479182096964
"7746-1",1980-11-13,136.490005,0.014018297975089133,0.00019651267811838811
"7747-1",1980-11-14,137.14999399999999,0.0048237851350663163,2.3268903029286759e-05
"7748-1",1980-11-17,137.75,0.0043652743971343,1.9055620562276224e-05
"7749-1",1980-11-18,139.699997,0.01405679675530358,0.00019759353501991325
"7750-1",1980-11-19,139.05999800000001,-0.0045917644997368612,2.1084301221043707e-05
"7751-1",1980-11-20,140.39999399999999,0.009589968568076479,9.1967497136694829e-05
"7752-1",1980-11-21,139.11000100000001,-0.0092304545966319651,8.5201292060484168e-05
"7753-1",1980-11-24,138.30999800000001,-0.0057674660836894986,3.3263665026508684e-05
"7754-1",1980-11-25,139.33000200000001,0.0073477063035651824,5.3988787923451513e-05
"7755-1",1980-11-26,140.16999799999999,0.0060107229266668227,3.6128790101158175e-05
"7756-1",1980-11-28,140.520004,0.0024938984567466349,6.2195295125632471e-06
"7757-1",1980-12-01,137.21000699999999,-0.023837205913552317,0.0005682123857650936
"7758-1",1980-12-02,136.970001,-0.0017507189021737091,3.065016674428317e-06
"7759-1",1980-12-03,136.71000699999999,-0.0018999859004216191,3.6099464218009506e-06
"7760-1",1980-12-04,136.479996,-0.0016838907121314861,2.8354879304026835e-06
"7761-1",1980-12-05,134.029999,-0.018114406405656425,0.0003281317194292865
"7762-1",1980-12-08,130.61000100000001,-0.02584785678357715,0.00066811170030431528
"7763-1",1980-12-09,130.479996,-0.00099586358909320438,9.917442880815986e-07
"7764-1",1980-12-10,128.259995,-0.017160512919317306,0.00029448320365405614
"7765-1",1980-12-11,127.360001,-0.007041684789570013,4.9585324675661675e-05
"7766-1",1980-12-12,129.229996,0.01457600163670314,0.00021245982371317262
"7767-1",1980-12-15,129.449997,0.0017009514380408319,2.8932357945731742e-06
"7768-1",1980-12-16,130.60000600000001,0.0088445797615612776,7.822659115861935e-05
"7769-1",1980-12-17,132.88999899999999,0.017382448034259035,0.00030214949966371577
"7770-1",1980-12-18,133,0.00082741740335823266,6.8461955938008029e-07
"7771-1",1980-12-19,133.699997,0.0052493334478489473,2.7555501646705718e-05
"7772-1",1980-12-22,135.779999,0.015437459839043655,0.00023831516628208574
"7773-1",1980-12-23,135.300003,-0.0035413641589547851,1.2541260106329532e-05
"7774-1",1980-12-24,135.88000500000001,0.0042776227398650946,1.8298056304610957e-05
"7775-1",1980-12-26,136.570007,0.0050651748565417876,2.5655996327343118e-05
"7776-1",1980-12-29,135.029999,-0.011340386378908995,0.00012860436322294469
"7777-1",1980-12-30,135.33000200000001,0.0022192862999137475,4.9252316809848516e-06
"7778-1",1980-12-31,135.759995,0.0031723292291676586,1.006367273823147e-05
"7779-1",1981-01-02,136.33999600000001,0.004263152499949463,1.8174469237825356e-05
"7780-1",1981-01-05,137.970001,0.011884540871673899,0.0001412423117304874
"7781-1",1981-01-06,138.11999499999999,0.0010865588534914039,1.1806101421005542e-06
"7782-1",1981-01-07,135.08000200000001,-0.022255625997978257,0.00049531288856188567
"7783-1",1981-01-08,133.05999800000001,-0.015067071040479441,0.00022701662973885421
"7784-1",1981-01-09,133.479996,0.0031514846332090229,9.9318553933526097e-06
"7785-1",1981-01-12,133.520004,0.00029968539550129236,8.9811336276766028e-08
"7786-1",1981-01-13,133.28999300000001,-0.0017241562127807697,2.9727146460705268e-06
"7787-1",1981-01-14,133.470001,0.0013495878795231064,1.8213874445556748e-06
"7788-1",1981-01-15,134.220001,0.0056035112021675104,3.1399337792816778e-05
"7789-1",1981-01-16,134.770004,0.004089399280715611,1.6723186477117357e-05
"7790-1",1981-01-19,134.36999499999999,-0.002972499784632987,8.8357549696431536e-06
"7791-1",1981-01-20,131.64999399999999,-0.020450311309702762,0.00041821523266375669
"7792-1",1981-01-21,131.36000100000001,-0.0022051870501424986,4.8628499261161743e-06
"7793-1",1981-01-22,130.259995,-0.0084092385832992278,7.07152935508484e-05
"7794-1",1981-01-23,130.229996,-0.00023032746876339161,5.3050742866951139e-08
"7795-1",1981-01-26,129.83999600000001,-0.0029991948655343492,8.9951698414476036e-06
"7796-1",1981-01-27,131.11999499999999,0.0098100039033770514,9.6236176584272979e-05
"7797-1",1981-01-28,130.33999600000001,-0.0059665060872990949,3.5599194889777157e-05
"7798-1",1981-01-29,130.240005,-0.00076744957037355732,5.8897884306655774e-07
"7799-1",1981-01-30,129.550003,-0.0053120104796917644,2.8217455336355129e-05
"7800-1",1981-02-02,126.910004,-0.020588724824730065,0.00042389558990845605
"7801-1",1981-02-03,128.46000699999999,0.012139420980844307,0.00014736554175016296
"7802-1",1981-02-04,128.58999600000001,0.0010113908544138184,1.0229114603919135e-06
"7803-1",1981-02-05,129.63000500000001,0.0080552600075396441,6.4887213789067589e-05
"7804-1",1981-02-06,130.60000600000001,0.0074549856008676585,5.5576810309144122e-05
"7805-1",1981-02-09,129.270004,-0.010235991545292755,0.00010477552291530477
"7806-1",1981-02-10,129.240005,-0.00023209159483439379,5.3866508392772404e-08
"7807-1",1981-02-11,128.240005,-0.0077676323533175662,6.0336112376305791e-05
"7808-1",1981-02-12,127.480003,-0.0059440342084533526,3.5331542671263677e-05
"7809-1",1981-02-13,126.980003,-0.0039298957141671309,1.5444080324229185e-05
"7810-1",1981-02-17,127.80999799999999,0.0065151531273235364,4.2447220272473657e-05
"7811-1",1981-02-18,128.479996,0.0052284485698059768,2.7336674447106166e-05
"7812-1",1981-02-19,126.610001,-0.014661715634768591,0.00021496590535481774
"7813-1",1981-02-20,126.58000199999999,-0.00023696828298902517,5.6153967142766716e-08
"7814-1",1981-02-23,127.349998,0.0060646505732719902,3.677998657588828e-05
"7815-1",1981-02-24,127.389999,0.00031405355107061439,9.8629632940063005e-08
"7816-1",1981-02-25,128.520004,0.0088313260994317133,7.7992320674503764e-05
"7817-1",1981-02-26,130.10000600000001,0.012218866265611972,0.00014930069281691026
"7818-1",1981-02-27,131.270004,0.0089528696500336125,8.0153874970492981e-05
"7819-1",1981-03-02,132.009995,0.0056213381298864107,3.1599442370514846e-05
"7820-1",1981-03-03,130.55999800000001,-0.011044763519580059,0.00012198680120344649
"7821-1",1981-03-04,130.86000100000001,0.002295181186178219,5.2678566773864565e-06
"7822-1",1981-03-05,129.929993,-0.0071322670638673813,5.0869233470327432e-05
"7823-1",1981-03-06,129.85000600000001,-0.00061580570356145614,3.7921666453882e-07
"7824-1",1981-03-09,131.11999499999999,0.0097329119866467195,9.4729575739811397e-05
"7825-1",1981-03-10,130.46000699999999,-0.0050461762783235997,2.5463895031915817e-05
"7826-1",1981-03-11,129.949997,-0.0039169820225453122,1.5342748164943166e-05
"7827-1",1981-03-12,133.19000199999999,0.024626957227384949,0.00060648702227944777
"7828-1",1981-03-13,133.11000100000001,-0.00060083365757002127,3.6100108406896958e-07
"7829-1",1981-03-16,134.679993,0.01172568074630842,0.000137491588964348
"7830-1",1981-03-17,133.91999799999999,-0.0056589505109441163,3.2023720885314674e-05
"7831-1",1981-03-18,134.220001,0.0022376603736722345,5.0071239479029638e-06
"7832-1",1981-03-19,133.46000699999999,-0.005678392254917064,3.2244138600702101e-05
"7833-1",1981-03-20,134.08000200000001,0.004634791724609677,2.1481294330510342e-05
"7834-1",1981-03-23,135.69000199999999,0.011936235247100413,0.00014247371187412226
"7835-1",1981-03-24,134.66999799999999,-0.0075455602865082128,5.6935480037329903e-05
"7836-1",1981-03-25,137.11000100000001,0.017956204051144731,0.00032242526392634643
"7837-1",1981-03-26,136.270004,-0.0061452895467590807,3.7764583613506426e-05
"7838-1",1981-03-27,134.64999399999999,-0.011959466417581943,0.00014302883699327028
"7839-1",1981-03-30,134.279999,-0.0027516100329281201,7.5713577733106901e-06
"7840-1",1981-03-31,136,0.0127277210713439,0.00016199488366993152
"7841-1",1981-04-01,136.570007,0.0041824692100460581,1.7493048692983297e-05
"7842-1",1981-04-02,136.320007,-0.0018322405153288202,3.3571053060124205e-06
"7843-1",1981-04-03,135.490005,-0.0061072406693378767,3.7298388593214553e-05
"7844-1",1981-04-06,133.929993,-0.011580650628511435,0.0001341114689796423
"7845-1",1981-04-07,133.91000399999999,-0.00014926075463694843,2.2278772874791323e-08
"7846-1",1981-04-08,134.30999800000001,0.0029825836517760607,8.8958052398418217e-06
"7847-1",1981-04-09,134.66999799999999,0.0026767805807734746,7.1651542776059797e-06
"7848-1",1981-04-10,134.509995,-0.001188818062300534,1.4132883852519963e-06
"7849-1",1981-04-13,133.14999399999999,-0.010162241350552215,0.0001032711492668733
"7850-1",1981-04-14,132.679993,-0.0035361058776466336,1.2504044777927069e-05
